"marka_kodu","tip_kodu","marka_adi","tip_adi","sifir_fiyat_id","eslestirme_yontem","eslestirme_skor","sf_marka_adi","sf_model_adi","sf_versiyon","sf_yakit","sf_vites","sf_guc","sf_liste_fiyati","sf_kampanya_fiyati","sf_scrape_date","updated_at"
"21","2040","BMW","i5 XDRIVE40 TOURING M SPORT (290KW)","406","fiyat_exact","100","BMW","İ5","M Sport BMW i5 xDrive40 Touring","Elektrik","Otomatik","0","8159300",,"2026-06-16","2026-06-17T19:01:14.013489+00:00"
"21","2004","BMW","i7 M70 XDRIVE","360","fiyat_exact","100","BMW","İ7","M Sport  i7 M70 xDrive","Dizel","Otomatik","660","15799000",,"2026-06-16","2026-06-17T19:01:13.721706+00:00"
"21","1949","BMW","i7 XDRIVE60 M EXCELLENCE","359","fiyat_exact","100","BMW","İ7","M Excellence xDrive60 elektrik 544 BG","Elektrik","Otomatik","400 kW","14709200",,"2026-06-16","2026-06-17T19:01:13.525788+00:00"
"21","1948","BMW","i7 XDRIVE60 PURE EXCELLENCE","358","fiyat_exact","100","BMW","İ7","Pure Excellence xDrive60 elektrik 544 BG","Elektrik","Otomatik","400 kW","14188000",,"2026-06-16","2026-06-17T19:01:13.525788+00:00"
"21","2037","BMW","iX M70 M","368","fiyat_exact","100","BMW","İX","M M70 xDrive","Elektrik","Otomatik","0","11095800",,"2026-06-16","2026-06-17T19:01:13.916756+00:00"
"21","2036","BMW","iX XDRIVE60 M SPORT","367","fiyat_exact","100","BMW","İX","M Sport xDrive60","Elektrik","Otomatik","0","10343600",,"2026-06-16","2026-06-17T19:01:13.916756+00:00"
"21","1997","BMW","iX1 EDRIVE20 M SPORT","385","fiyat_exact","100","BMW","İX1","M Sport eDrive20 Elektrik 150 kW","Elektrik","Otomatik","150","4438300",,"2026-06-16","2026-06-17T19:01:13.721706+00:00"
"21","2026","BMW","iX1 EDRIVE20 SPORT LINE","383","fiyat_exact","100","BMW","İX1","Sport Line e20 Elektrik 150 kW","Elektrik","Otomatik","150","4064300",,"2026-06-16","2026-06-17T19:01:13.819857+00:00"
"21","1996","BMW","iX1 EDRIVE20 X-LINE","384","fiyat_exact","100","BMW","İX1","X-Line eDrive20 Elektrik 150 kW","Elektrik","Otomatik","150","4278000",,"2026-06-16","2026-06-17T19:01:13.721706+00:00"
"21","2005","BMW","iX2 EDRIVE20 M SPORT","399","fiyat_exact","100","BMW","İX2","M Sport BMW iX2 eDrive20","Elektrik","Otomatik","0","4498600",,"2026-06-16","2026-06-17T19:01:13.721706+00:00"
"21","2022","BMW","iX2 EDRIVE20 SPORT LINE",,,,,,,,,,,,,"2026-06-17T19:01:13.819857+00:00"
"21","2064","BMW","iX3 xDRIVE50 M SPORT","416","fiyat_exact","100","BMW","İX3","M Sport 50 xDrive","Elektrik","Otomatik","160","6538400",,"2026-06-16","2026-06-17T19:01:14.116815+00:00"
"21","2029","BMW","M2 COUPE 3.0 (480)","402","fiyat_exact","100","BMW","M2 Coupe","M 480bg Otomatik Benzin","Benzin","Otomatik","480","14622000",,"2026-06-16","2026-06-17T19:01:13.916756+00:00"
"21","2030","BMW","M3 SEDAN COMPETITION M XDRIVE 3.0 (530)","386","fiyat_exact","100","BMW","M3 Sedan","Competition 3.0 Benzin 510 BG Otomatik","Benzin","Otomatik","510","18443500",,"2026-06-16","2026-06-17T19:01:13.916756+00:00"
"21","2031","BMW","M3 TOURING M XDRIVE 3.0 (530)","401","fiyat_exact","100","BMW","M3 Touring","M  M340d xDrive Touring","Dizel","Otomatik","530","18727900",,"2026-06-16","2026-06-17T19:01:13.916756+00:00"
"21","2016","BMW","M4 CABRIO COMPETITION M XDRIVE 3.0 530","411","fiyat_exact","100","BMW","M4 Cabrio","Competition M xDrive 3.0 Otomatik Benzin 530 BG","Benzin","Otomatik","530","19536100",,"2026-06-16","2026-06-17T19:01:13.819857+00:00"
"21","2017","BMW","M4 COUPE COMPETITION M XDRIVE 3.0 530","400","fiyat_exact","100","BMW","M4 Coupe","Competition BMW M4 Comp. Coupé M xDrive M","Benzin","Otomatik","530","19158700",,"2026-06-16","2026-06-17T19:01:13.819857+00:00"
"21","2041","BMW","M5 TOURING 4.4 (727)","398","fiyat_exact","100","BMW","M5 Touring","M 530 kW (727 bg)","Benzin","Otomatik","585","24573500",,"2026-06-16","2026-06-17T19:01:14.013489+00:00"
"21","2023","BMW","M5 XDRIVE SEDAN 4.4","392","fiyat_exact","100","BMW","M5","Competition  M5 xDrive Sedan","Benzin","Otomatik","625","24233800",,"2026-06-16","2026-06-17T19:01:13.819857+00:00"
"21","1999","BMW","X1 M35i XDRIVE","377","fiyat_exact","100","BMW","X1","M M35i xDrive","Benzin","Otomatik","300","8299700",,"2026-06-16","2026-06-17T19:01:13.721706+00:00"
"21","1955","BMW","X1 SDRIVE20i 1.5 170 M SPORT","374","fiyat_exact","100","BMW","X1","M Sport sDrive20i","Benzin","Otomatik","170","5015400",,"2026-06-16","2026-06-17T19:01:13.621548+00:00"
"21","1954","BMW","X1 SDRIVE20i 1.5 170 X-LINE","373","fiyat_exact","100","BMW","X1","X-Line sDrive20i","Benzin","Otomatik","170","4753800",,"2026-06-16","2026-06-17T19:01:13.621548+00:00"
"21","2032","BMW","X1 XDRIVE25e 1.5 245 M SPORT","376","fiyat_exact","100","BMW","X1","M Sport  xDrive25e Plug-in Hybrid - Benzin","Benzin","Otomatik","245","5739800",,"2026-06-16","2026-06-17T19:01:13.916756+00:00"
"21","2027","BMW","X1 XDRIVE25e 1.5 245 X-LINE","375","fiyat_exact","100","BMW","X1","X-Line xDrive25e Plug-in Hybrid - Benzin","Benzin","Otomatik","245","5469400",,"2026-06-16","2026-06-17T19:01:13.916756+00:00"
"21","2006","BMW","X2 M35i XDRIVE","388","fiyat_exact","100","BMW","X2","M  M35i xDrive","Benzin","Otomatik","300","8379900",,"2026-06-16","2026-06-17T19:01:13.721706+00:00"
"21","1998","BMW","X2 SDRIVE20i 1.5 170 M SPORT","387","fiyat_exact","100","BMW","X2","M Sport sDrive20i Mild Hybrid - Benzin  170 hp","Mild Hibrit","Otomatik","170","5544400",,"2026-06-16","2026-06-17T19:01:13.721706+00:00"
"21","2046","BMW","X3 20 1.6 190 M SPORT","381","fiyat_exact","100","BMW","X3","M Sport 20 Otomatik Mild Hyibrid-Benzin","Benzin","Otomatik","190","7316600",,"2026-06-16","2026-06-17T19:01:14.013489+00:00"
"21","2045","BMW","X3 20 1.6 190 X-LINE","380","fiyat_exact","100","BMW","X3","X-Line 20 Otomatik Mild Hyibrid-Benzin","Benzin","Otomatik","190","6853400",,"2026-06-16","2026-06-17T19:01:14.013489+00:00"
"21","2039","BMW","X3 xDRIVE20d 2.0 (197) M SPORT",,,,,,,,,,,,,"2026-06-17T19:01:14.013489+00:00"
"21","2065","BMW","X5 M COMPETITION M (625)",,,,,,,,,,,,,"2026-06-17T19:01:14.116815+00:00"
"21","2063","BMW","X5 xDRIVE40d 3.0 (340) M SPORT","415","fiyat_exact","100","BMW","X5","M Sport   xDrive40d","Mild Hibrit","Otomatik","381","17751100",,"2026-06-16","2026-06-17T19:01:14.116815+00:00"
"21","2066","BMW","X6 M COMPETITION M (625)",,,,,,,,,,,,,"2026-06-17T19:01:14.116815+00:00"
"21","2067","BMW","X6 XDRIVE40d 3.0 (352) M SPORT","414","hp_model","39","BMW","X6","M Sport   xDrive40d","Mild Hibrit","Otomatik","352","17790400",,"2026-06-16","2026-06-17T19:01:14.116815+00:00"
"21","1953","BMW","X7 XDRIVE40d 3.0 (340) M EXCELLENCE","417","fiyat_exact","100","BMW","X7","M Excellence xDrive40d Mild Hybrid-Dizel 340 BG","Mild Hibrit","Otomatik","340","22405500",,"2026-06-16","2026-06-17T19:01:13.621548+00:00"
"21","1993","BMW","Z4 SDRIVE30i 2.0 258 M SPORT FL","382","fiyat_exact","100","BMW","Z4","M Sport sDrive30i 2.0 258 BG Otomatik","Benzin","Otomatik","258","8470700",,"2026-06-16","2026-06-17T19:01:13.621548+00:00"
"741","1015","BYD","ATTO 2 130KW BOOST",,,,,,,,,,,,,"2026-06-17T19:01:45.8953+00:00"
"741","1016","BYD","ATTO 2 130KW COMFORT",,,,,,,,,,,,,"2026-06-17T19:01:45.8953+00:00"
"741","1002","BYD","ATTO 3 150KW",,,,,,,,,,,,,"2026-06-17T19:01:45.788331+00:00"
"741","1009","BYD","DOLPHIN 150KW COMFORT",,,,,,,,,,,,,"2026-06-17T19:01:45.8953+00:00"
"741","1004","BYD","DOLPHIN 150KW DESIGN",,,,,,,,,,,,,"2026-06-17T19:01:45.788331+00:00"
"741","1007","BYD","HAN 380KW","420","fiyat_exact","100","Byd","Han","Executıve 380 kW","Elektrik","Otomatik","380","4873000","4573000","2026-06-16","2026-06-17T19:01:45.8953+00:00"
"741","1006","BYD","SEAL 390KW","418","fiyat_exact","100","Byd","Seal AWD","Excellence AWD	 389 kW","Elektrik","Otomatik","389","4077000",,"2026-06-16","2026-06-17T19:01:45.8953+00:00"
"741","1010","BYD","SEAL DESIGN",,,,,,,,,,,,,"2026-06-17T19:01:45.8953+00:00"
"741","1005","BYD","SEAL U EV",,,,,,,,,,,,,"2026-06-17T19:01:45.8953+00:00"
"741","1012","BYD","SEALION 7 160KW DESIGN",,,,,,,,,,,,,"2026-06-17T19:01:45.8953+00:00"
"741","1013","BYD","SEALION 7 390KW EXCELLENCE","419","fiyat_exact","100","Byd","Sealion 7","Excellence 390kW AWD","Elektrik","Otomatik","390","4190000",,"2026-06-16","2026-06-17T19:01:45.8953+00:00"
"741","1008","BYD","TANG 380KW","421","fiyat_exact","100","Byd","Tang","Flagship 108,8 kWh","Elektrik","Otomatik","517","5418000",,"2026-06-16","2026-06-17T19:01:45.8953+00:00"
"31","1018","CADILLAC","ESCALADE 6.2 V8 10AT PLATINUM",,,,,,,,,,,,,"2026-06-17T19:01:14.22176+00:00"
"839","1002","CARTHAGO","CHIC C-LINE 64 XL QB 2.0",,,,,,,,,,,,,"2026-06-17T19:01:46.395046+00:00"
"721","1023","CHERY","TIGGO 7 PRESTIGE","422","manuel","100","Chery","Yeni Tiggo 7","Prestige 4x2 1.6 TGDI 145hp 7DCT","Benzin","Otomatik","145","2370000","2235000","2026-06-16","2026-06-17T19:01:45.788331+00:00"
"721","1024","CHERY","TIGGO 7 PRESTIGE 4X4","423","manuel","100","Chery","Yeni Tiggo 7","Prestige 4x4 1.6 TGDI 145hp 7DCT","Benzin","Otomatik","145","2580000","2391000","2026-06-16","2026-06-17T19:01:45.788331+00:00"
"721","1025","CHERY","TIGGO 8 PRESTIGE","424","manuel","100","Chery","Yeni Tiggo 8","Prestige 1.6 TGDI 145hp 7DCT","Benzin","Otomatik","145","2800000",,"2026-06-16","2026-06-17T19:01:45.788331+00:00"
"32","1553","CHEVROLET","SUBURBAN 6.2 V8 HIGH COUNTRY 10AT",,,,,,,,,,,,,"2026-06-17T19:01:14.22176+00:00"
"32","1554","CHEVROLET","TAHOE RST 6.2 V8 10AT",,,,,,,,,,,,,"2026-06-17T19:01:14.320461+00:00"
"33","1132","CHRYSLER","JEEP AVENGER 4XE 1.2 145 OVERLAND",,,,,,,,,,,,,"2026-06-17T19:01:14.320461+00:00"
"33","1126","CHRYSLER","JEEP AVENGER E-HYBRID 1.2 100 SUMMIT",,,,,,,,,,,,,"2026-06-17T19:01:14.320461+00:00"
"33","1133","CHRYSLER","JEEP AVENGER E-HYBRID 1.2 110 SUMMIT",,,,,,,,,,,,,"2026-06-17T19:01:14.320461+00:00"
"33","1131","CHRYSLER","JEEP AVENGER ELECTRIC 115KW LIMITED",,,,,,,,,,,,,"2026-06-17T19:01:14.320461+00:00"
"33","1124","CHRYSLER","JEEP AVENGER ELECTRIC 115KW SUMMIT",,,,,,,,,,,,,"2026-06-17T19:01:14.320461+00:00"
"33","1134","CHRYSLER","JEEP COMPASS E-HYBRID 1.2 145 LIMITED",,,,,,,,,,,,,"2026-06-17T19:01:14.320461+00:00"
"33","1135","CHRYSLER","JEEP COMPASS E-HYBRID 1.2 145 SUMMIT",,,,,,,,,,,,,"2026-06-17T19:01:14.320461+00:00"
"33","1128","CHRYSLER","JEEP COMPASS E-HYBRID 1.5 130 SUMMIT",,,,,,,,,,,,,"2026-06-17T19:01:14.320461+00:00"
"34","1355","CITROEN","BERLINGO MAX 1.5 BLUEHDI 130 EAT8","440","hp_model","103","Citroen","Berlingo","Max 1.5 BlueHDi 130 HP - EAT8","Dizel","Otomatik","130","1982000","1935000","2026-06-16","2026-06-17T19:01:14.513704+00:00"
"34","1353","CITROEN","BERLINGO PLUS 1.5 BLUEHDI 130","439","hp_model","95","Citroen","Berlingo","Plus 1.5 BlueHDi 130 HP  6 İleri Manuel","Dizel","Manuel","130","1815000","1705000","2026-06-16","2026-06-17T19:01:14.417902+00:00"
"34","1354","CITROEN","BERLINGO PLUS 1.5 BLUEHDI 130 EAT8","438","hp_model","103","Citroen","Berlingo","Plus 1.5 BlueHDi 130 HP - EAT8","Dizel","Otomatik","130","1920000",,"2026-06-16","2026-06-17T19:01:14.417902+00:00"
"34","1356","CITROEN","BERLINGO VAN 1.5 BLUEHDI 130",,,,,,,,,,,,,"2026-06-17T19:01:14.513704+00:00"
"34","1306","CITROEN","BERLINGO VAN 1.5 BLUEHDI 130 EAT8","455","hp_model","103","Citroen","Berlingo Van","Van 1.5 BlueHDi 130 HP - 6 İleri Manuel","Dizel","Manuel","130","1411000","1249000","2026-06-16","2026-06-17T19:01:14.417902+00:00"
"34","1364","CITROEN","C3 AIRCROSS MAX 1.2 HYBRID 145 eDCS6","437","hp_model","95","Citroen","C4","Max 1.2 Hybrid 145 eDCS6","Mild Hibrit","Otomatik","145","2170000","1890000","2026-06-16","2026-06-17T19:01:14.513704+00:00"
"34","1387","CITROEN","C3 AIRCROSS MAX 1.2 HYBRID 145 eDCS6 7K",,,,,,,,,,,,,"2026-06-17T19:01:14.707375+00:00"
"34","1363","CITROEN","C3 AIRCROSS PLUS 1.2 HYBRID 145 eDCS6","433","hp_model","95","Citroen","C3 Aircross","Max-7 Koltuk  1.2 Hybrid 145* - eDCS6","Mild Hibrit","Otomatik","145","2370000","2270000","2026-06-16","2026-06-17T19:01:14.513704+00:00"
"34","1352","CITROEN","C4 MAX 1.2 MHEV 136 eDCS6",,,,,,,,,,,,,"2026-06-17T19:01:14.417902+00:00"
"34","1385","CITROEN","C4 X MAX 1.2 MHEV 145 eDCS6",,,,,,,,,,,,,"2026-06-17T19:01:14.707375+00:00"
"34","1384","CITROEN","C4 X YOU 1.2 MHEV 145 eDCS6","436","hp_model","95","Citroen","C4","You 1.2 Hybrid 145 eDCS6","Mild Hibrit","Otomatik","145","2060000",,"2026-06-16","2026-06-17T19:01:14.707375+00:00"
"34","1386","CITROEN","C4 YOU 1.2 MHEV 145 eDCS6",,,,,,,,,,,,,"2026-06-17T19:01:14.707375+00:00"
"34","1371","CITROEN","C5 AIRCROSS MAX 1.2 145 eDCS6","429","fiyat_exact","100","Citroen","C5 Aircross Hybrid","Max 1.2 Hybrid 145 eDCS6","Benzin","Otomatik","145","2900000",,"2026-06-16","2026-06-17T19:01:14.608537+00:00"
"34","1370","CITROEN","C5 AIRCROSS PLUS 1.2 145 eDCS6","430","fiyat_exact","100","Citroen","C5 Aircross Hybrid","Plus 1.2 Hybrid 145 eDCS6","Benzin","Otomatik","145","2650000","2375000","2026-06-16","2026-06-17T19:01:14.513704+00:00"
"34","1365","CITROEN","E-C3 AIRCROSS MAX 83KW",,,,,,,,,,,,,"2026-06-17T19:01:14.513704+00:00"
"34","1369","CITROEN","E-C3 AIRCROSS MAX 83KW UZUN MENZIL","442","hp_model","60","Citroen","e-C3 Aircross","Max 83 kW Elektrikli Motor Uzun Menzil","Elektrik","Otomatik","83","1900000",,"2026-06-16","2026-06-17T19:01:14.513704+00:00"
"34","1362","CITROEN","E-C3 MAX 83KW","426","hp_model","36","Citroen","e-C3","Max 83 kW Elektrikli Motor","Elektrik","Otomatik","83","1610000","1470000","2026-06-16","2026-06-17T19:01:14.513704+00:00"
"34","1361","CITROEN","E-C3 PLUS 83KW","425","hp_model","36","Citroen","e-C3","Plus 83 kW Elektrikli Motor","Elektrik","Otomatik","83","1545000","1420000","2026-06-16","2026-06-17T19:01:14.513704+00:00"
"34","1360","CITROEN","E-C4 MAX 115 KW","453","fiyat_exact","100","Citroen","e-C4","Max 115 kW Elektrikli Motor","Elektrik","Otomatik","115","2295000","2100000","2026-06-16","2026-06-17T19:01:14.513704+00:00"
"34","1349","CITROEN","E-C4 X MAX 115 KW","444","fiyat_exact","100","Citroen","e-C4 X","Max 115 kW Elektrikli Motor","Elektrik","Otomatik","115","2255000","2100000","2026-06-16","2026-06-17T19:01:14.417902+00:00"
"34","1373","CITROEN","E-C5 AIRCROSS MAX 157 KW",,,,,,,,,,,,,"2026-06-17T19:01:14.608537+00:00"
"34","1372","CITROEN","E-C5 AIRCROSS PLUS 157 KW","443","fiyat_exact","100","Citroen","ë-C5 Aircross","Plus 157 kW Elektrikli Motor","Elektrik","Otomatik","157","2430000",,"2026-06-16","2026-06-17T19:01:14.608537+00:00"
"34","1195","CITROEN","JUMPER MINIBUS OKUL 16+1 L4H2 2.2 BLUEHDI 140",,,,,,,,,,,,,"2026-06-17T19:01:14.320461+00:00"
"34","1309","CITROEN","JUMPER MINIBUS PERSONEL 16+1 2.2 140",,,,,,,,,,,,,"2026-06-17T19:01:14.417902+00:00"
"34","1328","CITROEN","JUMPER MINIBUS PERSONEL 16+1 2.2 165",,,,,,,,,,,,,"2026-06-17T19:01:14.417902+00:00"
"34","1343","CITROEN","JUMPER VAN 15M3 3.5T 2.2 BLUEHDI 180 EAT8 FL","446","fiyat_exact","100","Citroen","Jumper","15m3 3.5T 2.2 BlueHDi 180 HP - EAT8","Dizel","Manuel","180","1996000","1800000","2026-06-16","2026-06-17T19:01:14.417902+00:00"
"34","1342","CITROEN","JUMPER VAN 15M3 3.5T 2.2 BLUEHDI 180 FL","445","fiyat_exact","100","Citroen","Jumper","15m3 3.5T 2.2 BlueHDi 180 HP - 6 İleri Manuel","Dizel","Manuel","180","1874000","1700000","2026-06-16","2026-06-17T19:01:14.417902+00:00"
"34","1344","CITROEN","JUMPER VAN 15M3 4.2T 2.2 BLUEHDI 140 FL","447","hp_model","103","Citroen","Jumper","15m3 4.2T 2.2 BlueHDi 140 HP - 6 İleri Manuel","Dizel","Manuel","140","1998000","1810000","2026-06-16","2026-06-17T19:01:14.417902+00:00"
"34","1388","CITROEN","JUMPY KAMYONET 2.2 BLUEHDI 150 BVM6",,,,,,,,,,,,,"2026-06-17T19:01:14.707375+00:00"
"34","1374","CITROEN","JUMPY PANELVAN L2 STANDART 1.5 B.HDI 120 6MT","448","fiyat_exact","100","Citroen","Jumpy Panelvan","L2 Standart 1.5 BlueHDi 120 HP - 6 İleri Manuel","Dizel","Manuel","120","1506000","1450000","2026-06-16","2026-06-17T19:01:14.608537+00:00"
"34","1376","CITROEN","JUMPY PANELVAN L2 STANDART 2.2 180 EAT8","451","fiyat_exact","100","Citroen","Jumpy Panelvan","L2 Standart 2.2 BlueHDi 180 HP - EAT8","Dizel","Otomatik","180","1628000","1585000","2026-06-16","2026-06-17T19:01:14.608537+00:00"
"34","1378","CITROEN","JUMPY PANELVAN L3 UZUN 1.5 120 6MT","449","fiyat_exact","100","Citroen","Jumpy Panelvan","Uzun (L3) 1.5 BlueHDi 120 HP - 6 İleri Manuel","Dizel","Manuel","120","1597000","1500000","2026-06-16","2026-06-17T19:01:14.608537+00:00"
"34","1381","CITROEN","JUMPY PANELVAN L3 UZUN 2.2 150 6MT","450","fiyat_exact","100","Citroen","Jumpy Panelvan","Uzun (L3) 2.2 BlueHDi 150 HP - MT6","Dizel","Manuel","150","1670000","1570000","2026-06-16","2026-06-17T19:01:14.608537+00:00"
"34","1377","CITROEN","JUMPY PANELVAN L3 UZUN 2.2 180 EAT8","452","fiyat_exact","100","Citroen","Jumpy Panelvan","Uzun (L3) 2.2 BlueHDi 180 HP - EAT8","Dizel","Otomatik","180","1764000","1690000","2026-06-16","2026-06-17T19:01:14.608537+00:00"
"34","1383","CITROEN","SPACETOURER 2.2 BLUEHDI 180 EAT8 FL",,,,,,,,,,,,,"2026-06-17T19:01:14.608537+00:00"
"34","1382","CITROEN","SPACETOURER BUSINESS 2.2 180 EAT8 FL","456","fiyat_exact","100","Citroen","Spacetourer","SPACETOURER 2.2 BlueHDi 180 HP - EAT8","Dizel","Otomatik","180","2635000","2400000","2026-06-16","2026-06-17T19:01:14.608537+00:00"
"461","1001","CRRC","E-BUS E.CITY GOLD(180/350KW) 12M M3 OTOBUS",,,,,,,,,,,,,"2026-06-17T19:01:37.524444+00:00"
"591","1025","CUPRA","FORMENTOR 1.5 E-TSI MHEV 150 DSG IMPULSE","457","fiyat_exact","100","Cupra","Formentor","FORMENTOR 1.5 eTSI (mHEV) 150 PS DSG Impulse","Benzin","Otomatik","150","2750000",,"2026-06-16","2026-06-17T19:01:40.095894+00:00"
"591","1020","CUPRA","FORMENTOR 1.5 E-TSI MHEV 150 DSG SUPREME",,,,,,,,,,,,,"2026-06-17T19:01:40.095894+00:00"
"591","1011","CUPRA","FORMENTOR 1.5 eTSI (MHEV) 150 DSG VZ-LINE","462","hp_model","60","Cupra","Terramar","Impulse 1.5 eTSI (mHEV) 150 PS DSG","Mild Hibrit","Otomatik","150","3270000",,"2026-06-16","2026-06-17T19:01:40.095894+00:00"
"591","1026","CUPRA","LEON 1.5 E-TSI MHEV 150 DSG IMPULSE FL","461","fiyat_exact","100","Cupra","Leon","LEON 1.5 eTSI ACT 150 PS DSG","Mild Hibrit","Otomatik","150","2650000",,"2026-06-16","2026-06-17T19:01:40.095894+00:00"
"591","1023","CUPRA","TERRAMAR 1.5 E-TSI MHEV 150 DSG IMPULSE",,,,,,,,,,,,,"2026-06-17T19:01:40.095894+00:00"
"591","1017","CUPRA","TERRAMAR 1.5 E-TSI MHEV 150 DSG SUPREME","463","fiyat_exact","100","Cupra","Terramar","Supreme 1.5 eTSI (mHEV) 150 PS DSG","Mild Hibrit","Otomatik","150","4036000",,"2026-06-16","2026-06-17T19:01:40.095894+00:00"
"591","1018","CUPRA","TERRAMAR 1.5 E-TSI MHEV 150 DSG VZ-LINE","464","fiyat_exact","100","Cupra","Terramar","VZ-Line 1.5 eTSI (mHEV) 150 PS DSG","Mild Hibrit","Otomatik","150","4439000",,"2026-06-16","2026-06-17T19:01:40.095894+00:00"
"445","1170","DACIA","JOGGER EXTREME 1.0 110 7 KOLTUKLU","469","fiyat_exact","100","Dacia","Jogger","Extreme TCe 110 7 koltuklu","Benzin","Manuel","110","1595000",,"2026-06-16","2026-06-17T19:01:37.423529+00:00"
"445","1200","DACIA","JOGGER EXTREME 1.2 ECO-G 120 5 KOLTUKLU","470","fiyat_exact","100","Dacia","Jogger","Extreme Eco-G 120 - 5 koltuklu","Benzin/LPG","Manuel","120","1665000",,"2026-06-16","2026-06-17T19:01:37.423529+00:00"
"445","1202","DACIA","JOGGER EXTREME 1.2 ECO-G 120 7 KOLTUKLU","471","fiyat_exact","100","Dacia","Jogger","Extreme ECO-G 120 - 7 koltuklu","Benzin","Otomatik","120","1695000",,"2026-06-16","2026-06-17T19:01:37.423529+00:00"
"445","1201","DACIA","JOGGER EXTREME 1.2 ECO-G 120 7 KOLTUKLU AT","472","fiyat_exact","100","Dacia","Jogger","Extreme Eco-G 120 auto-7 koltuklu","Benzin","Otomatik","120","1815000",,"2026-06-16","2026-06-17T19:01:37.423529+00:00"
"445","1203","DACIA","LOGAN EXPRESSION ECO-G 120 AUTO","473","fiyat_exact","100","Dacia","Logan","Expression  Eco-G 120 auto","Benzin/LPG","Otomatik","120","1699000",,"2026-06-16","2026-06-17T19:01:37.423529+00:00"
"445","1204","DACIA","LOGAN JOURNEY ECO-G 120 AUTO","474","fiyat_exact","100","Dacia","Logan","Journey Eco-G 120 auto","Benzin/LPG","Otomatik","120","1774000",,"2026-06-16","2026-06-17T19:01:37.524444+00:00"
"445","1196","DACIA","SANDERO ESSENTIAL TCE 100","465","fiyat_exact","100","Dacia","Sandero","Essential  TCe 100","Benzin","Manuel","100","1295000",,"2026-06-16","2026-06-17T19:01:37.423529+00:00"
"445","1197","DACIA","SANDERO EXPRESSION TCE 100","466","fiyat_exact","100","Dacia","Sandero","Expression  TCe 100","Benzin","Manuel","100","1426000",,"2026-06-16","2026-06-17T19:01:37.423529+00:00"
"445","1198","DACIA","SANDERO STEPWAY EXPRESSION ECO-G 120 AUTO","467","fiyat_exact","100","Dacia","Sandero Stepway","Expression Eco-G 120 auto","Benzin/LPG","Otomatik","120","1681000",,"2026-06-16","2026-06-17T19:01:37.423529+00:00"
"445","1199","DACIA","SANDERO STEPWAY EXTREME ECO-G 120 AUTO","468","fiyat_exact","100","Dacia","Sandero Stepway","Extreme Eco-G 120 auto","Benzin/LPG","Otomatik","120","1746000",,"2026-06-16","2026-06-17T19:01:37.423529+00:00"
"40","1038","DAF","CEKICI XD 450 FT",,,,,,,,,,,,,"2026-06-17T19:01:14.806549+00:00"
"40","1043","DAF","CEKICI XD370 SHC FT E6 (NGD)",,,,,,,,,,,,,"2026-06-17T19:01:14.806549+00:00"
"40","1037","DAF","CEKICI XF 480 FT",,,,,,,,,,,,,"2026-06-17T19:01:14.707375+00:00"
"40","1022","DAF","CEKICI XF 480 FT LD E6",,,,,,,,,,,,,"2026-06-17T19:01:14.707375+00:00"
"40","1045","DAF","CEKICI XF 480 SC FT LD E6",,,,,,,,,,,,,"2026-06-17T19:01:14.806549+00:00"
"40","1023","DAF","CEKICI XF 530 FT E6",,,,,,,,,,,,,"2026-06-17T19:01:14.707375+00:00"
"40","1032","DAF","CEKICI XF 530 FT SSC",,,,,,,,,,,,,"2026-06-17T19:01:14.707375+00:00"
"40","1069","DAF","CEKICI XF 530 FTG E6 (NGD)",,,,,,,,,,,,,"2026-06-17T19:01:15.010673+00:00"
"40","1079","DAF","CEKICI XF 530 FTT (NGD)",,,,,,,,,,,,,"2026-06-17T19:01:15.110621+00:00"
"40","1035","DAF","CEKICI XG 480 FT",,,,,,,,,,,,,"2026-06-17T19:01:14.707375+00:00"
"40","1049","DAF","CEKICI XG 480 FT LD E6 (NGD)",,,,,,,,,,,,,"2026-06-17T19:01:14.806549+00:00"
"40","1050","DAF","CEKICI XG 530 FT E6 (NGD)",,,,,,,,,,,,,"2026-06-17T19:01:14.806549+00:00"
"40","1061","DAF","CEKICI XG 530 FTG E6 (NGD)",,,,,,,,,,,,,"2026-06-17T19:01:14.906515+00:00"
"40","1070","DAF","CEKICI XG 530 FTT E6 (NGD)",,,,,,,,,,,,,"2026-06-17T19:01:15.010673+00:00"
"40","1051","DAF","CEKICI XG+ 480 FT E6 (NGD)",,,,,,,,,,,,,"2026-06-17T19:01:14.806549+00:00"
"40","1052","DAF","CEKICI XG+ 480 FT LD E6 (NGD)",,,,,,,,,,,,,"2026-06-17T19:01:14.806549+00:00"
"40","1053","DAF","CEKICI XG+ 530 FT E6 (NGD)",,,,,,,,,,,,,"2026-06-17T19:01:14.806549+00:00"
"40","1062","DAF","CEKICI XG+ 530 FT LD E6 (NGD)",,,,,,,,,,,,,"2026-06-17T19:01:14.906515+00:00"
"40","1076","DAF","CEKICI XG+ 530 FTM (NGD)",,,,,,,,,,,,,"2026-06-17T19:01:15.010673+00:00"
"40","1064","DAF","CEKICI XG+ 530 FTT E6 (NGD)",,,,,,,,,,,,,"2026-06-17T19:01:14.906515+00:00"
"40","1056","DAF","KAMYON LF 260 SC FA E6",,,,,,,,,,,,,"2026-06-17T19:01:14.806549+00:00"
