"sifir_id","marka_adi","model_adi","versiyon","yakit","vites","guc_hp","liste_fiyati","kampanya_fiyati","tsb_tip_kodu","tsb_tip_adi","eslestirme","skor"
"650","Ford","Yeni Transit Minibüs","Deluxe Minibüs (Uzun Şasi, 14+1), 410L, 14+1, 2.0L EcoBlue Upgrade 165PS, 6 İleri Manuel, Dizel","Dizel","Manuel","165","2933100","0",,,"no_match","4"
"651","Ford","Yeni Transit Minibüs","Deluxe Minibüs (Jumbo Şasi, 16+1), 440E, 16+1, 2.0L EcoBlue Upgrade 165PS, 6 İleri Manuel, Dizel","Dizel","Manuel","165","3140400","0",,,"no_match","4"
"652","Ford","Yeni Transit Minibüs","Deluxe Minibüs (Jumbo Şasi, 17+1), 440E, 17+1, 2.0L EcoBlue Upgrade 165PS, 6 İleri Manuel, Dizel","Dizel","Manuel","165","3175100","0",,,"no_match","4"
"653","Ford","Yeni Transit Minibüs","Deluxe Minibüs (Jumbo Şasi, 16+1), 460ED, 16+1, 2.0L EcoBlue Upgrade 165PS, 6 İleri Manuel, Dizel","Dizel","Manuel","165","3224300","0",,,"no_match","4"
"654","Ford","Yeni Transit Minibüs","Deluxe Minibüs (Jumbo Şasi, 17+1), 460ED, 17+1, 2.0L EcoBlue Upgrade 165PS, 6 İleri Manuel, Dizel","Dizel","Manuel","165","3259900","0",,,"no_match","4"
"655","Ford","Yeni Transit Minibüs","Limited  Minibüs (Uzun Şasi, 14+1), 410L 14+1, 2.0L EcoBlue Upgrade 165PS, 10 İleri Otomatik, Dizel","Dizel","Otomatik","165","3260400","0",,,"no_match","-1"
"656","Ford","Yeni Transit Minibüs","Deluxe Minibüs (Jumbo Şasi, 14+1), 440E, 14+1, 2.0L EcoBlue Upgrade 165PS, 6 İleri Manuel, Dizel","Dizel","Manuel","165","3269500","0",,,"no_match","4"
"657","Ford","Yeni Transit Minibüs","Limited  Minibüs (Jumbo Şasi, 16+1), 440E, 16+1, 2.0L EcoBlue Upgrade 165PS, 10 İleri Otomatik, Dizel","Dizel","Otomatik","165","3491000","0",,,"no_match","-1"
"658","Ford","Yeni Transit Minibüs","Limited  Minibüs (Jumbo Şasi, 16+1), 460ED, 16+1, 2.0L EcoBlue Upgrade 165PS, 10 İleri Otomatik, Dizel","Dizel","Otomatik","165","3584300","0",,,"no_match","-1"
"604","Ford","Yeni Transit Van","Trend Van (Orta Şasi), 350MF, 10m3, 2.0L Ecoblue Upgrade 130PS, 6 İleri Manuel, Dizel","Dizel","Manuel","130","1755400","0",,,"no_match","12"
"605","Ford","Yeni Transit Van","Trend Van (Uzun Şasi), 350LF, 11.5m3, 2.0L EcoBlue Upgrade 165PS, 6 İleri Manuel, Dizel","Dizel","Manuel","165","1827900","0",,,"no_match","12"
"606","Ford","Yeni Transit Van","Trend Van (Uzun Şasi), 350LF, Yüksek Tavan, 13m3, 2.0L EcoBlue Upgrade 165PS, 6 İleri Manuel, Dizel","Dizel","Manuel","165","1856200","0",,,"no_match","12"
"607","Ford","Yeni Transit Van","Trend Van (Orta Şasi), 350M, 9.5m3, 2.0L Ecoblue Upgrade 130PS, 6 İleri Manuel, Dizel","Dizel","Manuel","130","1869400","0",,,"no_match","12"
"608","Ford","Yeni Transit Van","Trend Van (Orta Şasi), 350MF, 10m3, 2.0L EcoBlue Upgrade 165PS, 8 İleri Otomatik, Dizel","Dizel","Otomatik",,"2010200","0",,,"no_match","12"
"609","Ford","Yeni Transit Van","Trend Van (Uzun Şasi), 350LF, 11.5m3, 2.0L EcoBlue Upgrade 165PS, 8 İleri Otomatik, Dizel","Dizel","Otomatik","165","2056900","0",,,"no_match","12"
"610","Ford","Yeni Transit Van","Trend Van (Uzun Şasi), 350L, 11m3, 2.0L EcoBlue Upgrade 165PS, 6 İleri Manuel, Dizel","Dizel","Manuel","165","2079400","0",,,"no_match","12"
"611","Ford","Yeni Transit Van","Trend Van (Uzun Şasi), 350LF, Yüksek Tavan, 13m3, 2.0L EcoBlue Upgrade 165PS, 8 İleri Otomatik, Dizel","Dizel","Otomatik","165","2088900","0",,,"no_match","12"
"612","Ford","Yeni Transit Van","Trend Van (Uzun Şasi), 350L, Yüksek Tavan, 12,4m3, 2.0L EcoBlue Upgrade 165PS, 6 İleri Manuel, Dizel","Dizel","Manuel","170","2110900","0",,,"no_match","12"
"613","Ford","Yeni Transit Van","Deluxe Van (Uzun Şasi), 350L, 11m3, 2.0L EcoBlue Upgrade 165PS, 6 İleri Manuel, Dizel","Dizel","Otomatik","165","2162100","0",,,"no_match","12"
"614","Ford","Yeni Transit Van","Trend Van (Jumbo Şasi), 350E, 15.1m3, 2.0L EcoBlue Upgrade 165PS, 6 İleri Manuel, Dizel","Dizel","Manuel","165","2256100","0",,,"no_match","12"
"615","Ford","Yeni Transit Van","Limited Van (Uzun Şasi), 350L, 11m3, 2.0L EcoBlue Upgrade 165PS, 6 İleri Manuel, Dizel","Dizel","Manuel","165","2280400","0",,,"no_match","4"
"616","Ford","Yeni Transit Van","Trend Van (Jumbo Şasi), 350ED, 15.1m3, 2.0L EcoBlue Upgrade 165PS, 6 İleri Manuel, Dizel","Dizel","Manuel","165","2315600","0",,,"no_match","12"
"617","Ford","Yeni Transit Van","Deluxe Van (Jumbo Şasi), 350E, 15.1m3, 2.0L EcoBlue Upgrade 165PS, 6 İleri Manuel, Dizel","Dizel","Manuel","165","2345800","0",,,"no_match","12"
"618","Ford","Yeni Transit Van","Trend Çift Kabin Van (Uzun Şasi), 350LF, 5+1, 7.6m3, 2.0L EcoBlue Upgrade 165PS, 8 İleri Otomatik, Dizel","Dizel","Otomatik","165","2393200","0",,,"no_match","12"
"620","Ford","Yeni Transit Van","Trend Çift Kabin Van (Uzun Şasi), 350L, 5+1, 7.2m3, 2.0L EcoBlue Upgrade 165PS, 6 İleri Manuel, Dizel","Dizel","Manuel","165","2418400","0",,,"no_match","12"
"619","Ford","Yeni Transit Van","Trend Van (Uzun Şasi), 350L, FRIGO, 2.0L EcoBlue Upgrade 165PS, 6 İleri Manuel, Dizel","Dizel","Manuel","165","2448300","0",,,"no_match","12"
"621","Ford","Yeni Transit Van","Trend Camlı Van (Jumbo Şasi, 1+1), 440E, Camlı Van, 2.0L EcoBlue Upgrade 165PS, 6 İleri Manuel, Dizel","Dizel","Manuel","165","2485100","0",,,"no_match","12"
"622","Ford","Yeni Transit Van","Deluxe Çift Kabin Van (Uzun Şasi), 350LF, 5+1, 7.6m3, 2.0L EcoBlue Upgrade 165PS, 8 İleri Otomatik, Dizel","Dizel","Otomatik","165","2488400","0",,,"no_match","12"
"623","Ford","Yeni Transit Van","Deluxe Çift Kabin Van (Uzun Şasi), 350L, 5+1, 7.2m3, 2.0L EcoBlue Upgrade 165PS, 6 İleri Manuel, Dizel","Dizel","Manuel","165","2514600","0",,,"no_match","12"
"624","Ford","Yeni Transit Van","Deluxe Camlı Van (Uzun Şasi, 1+1), 410L, Camlı Van, 2.0L EcoBlue Upgrade 165PS, 6 İleri Manuel, Dizel","Dizel","Manuel","165","2537300","0",,,"no_match","12"
"625","Ford","Yeni Transit Van","Trend Van (Jumbo Şasi), 350E, 15.1m3, 2.0L EcoBlue Upgrade 165PS, 10 İleri Otomatik, Dizel","Dizel","Otomatik","165","2539200","0",,,"no_match","12"
"626","Ford","Yeni Transit Van","Deluxe Camlı Van (Jumbo Şasi, 1+1), 440E, Camlı Van, 2.0L EcoBlue Upgrade 165PS, 6 İleri Manuel, Dizel","Dizel","Manuel","165","2596800","0",,,"no_match","12"
"627","Ford","Yeni Transit Van","Deluxe Camlı Van (Jumbo Şasi, 2+1), 440E, Camlı Van, 2.0L EcoBlue Upgrade 165PS, 6 İleri Manuel, Dizel","Dizel","Manuel","165","2622600","0",,,"no_match","12"
"628","Ford","Yeni Transit Van","Trend Van (Jumbo Şasi), 500ED, 15.1m3, 2.0L EcoBlue Upgrade 165PS, 10 İleri Otomatik, Dizel","Dizel","Otomatik","165","2774200","0",,,"no_match","12"
"629","Ford","Yeni Transit Van","Deluxe Camlı Van (Jumbo Şasi, 1+1), 460ED, Camlı Van, 2.0L EcoBlue Upgrade 165PS, 6 İleri Manuel, Dizel","Dizel","Manuel","165","2885600","0",,,"no_match","12"
"664","Gazelle","Next Kamyonet","NN EURO 6 170 HP TEK KABİN, UZUN ŞASİ","Dizel","Manuel","170","881338","0",,,"no_tsb_brand","0"
"665","Gazelle","Next Kamyonet","NN EURO 6 170 HP PANEL VAN 13,5 m3","Dizel","Manuel",,"898999","0",,,"no_tsb_brand","0"
"666","Gazelle","Next Kamyonet","NN EURO 6 170 HP TEK KABİN, UZUN ŞASİ, KLİMALI","Dizel","Manuel","170","908137","0",,,"no_tsb_brand","0"
"667","Gazelle","Next Kamyonet","NN NN EURO 6 170 HP PANEL VAN 13,5 m3 KLİMALI","Dizel","Manuel",,"925799","0",,,"no_tsb_brand","0"
"668","Gazelle","Next Kamyonet","NN 170 HP ÇİFT KABİN KLİMALI, UZUN ŞASİ KASASIZ","Dizel","Manuel","170","988498","0",,,"no_tsb_brand","0"
"669","Gazelle","Next Panelvan","NN  EURO 6 170 HP TEK KABİN, UZUN ŞASİ, KASASIZ","Dizel","Manuel",,"881338","0",,,"no_tsb_brand","0"
"670","Gazelle","Next Panelvan","NN EURO 6 170 HP PANEL VAN 13,5 m3","Dizel","Manuel","170","898999","0",,,"no_tsb_brand","0"
"671","Gazelle","Next Panelvan","NN EURO 6 170 HP TEK KABİN, UZUN ŞASİ, KLİMALI, KASASIZ","Dizel","Manuel",,"908137","0",,,"no_tsb_brand","0"
"672","Gazelle","Next Panelvan","NN EURO 6 170 HP PANEL VAN 13,5 m3 KLİMALI","Dizel","Manuel","170","925799","0",,,"no_tsb_brand","0"
"673","Gazelle","Next Panelvan","NN EURO 6 170 HP ÇİFT KABİN KLİMALI, UZUN ŞASİ, KASASIZ","Dizel","Manuel",,"988498","0",,,"no_tsb_brand","0"
"676","Honda","CR-V e:HEV","Advance 2.0 L Hibrit","Mild Hibrit","Otomatik","148","6160000","0","1237","CR-V 2.0 e:HEV HIBRIT ADVANCE AT","fiyat_exact","100"
"674","Honda","HR-V e:HEV","Elegance 1.5L e:HEV Hybrid","Mild Hibrit","Otomatik","131","2659000","2389000","1232","HR-V 1.5 e:HEV HIBRID ELEGANCE AT","fiyat_exact","100"
"675","Honda","HR-V e:HEV","Advance 1.5L e:HEV Hybrid","Mild Hibrit","Otomatik","131","2810000","2730000","1230","HR-V 1.5 e:HEV HYBRID ADVANCE AT","fiyat_exact","100"
"678","Honda","Jazz Crosstar","Crosstar  1.5L Hibrit Otomatik","Mild Hibrit","Otomatik",,"2525000","0","1240","JAZZ 1.5 e:HEV HYBRID CROSSTAR AT","fiyat_exact","100"
"677","Honda","Prelude","Advance 2.0L Hibrit Otomatik","Benzin","Otomatik","184","5500000","0","1247","PRELUDE 2.0L ADVANCE","fiyat_exact","100"
"679","Honda","ZR-V e:HEV","Advance 2.0L Hibrit","Mild Hibrit","Otomatik","184","4970000","0","1236","ZR-V 2.0 HYBRID ADVANCE AT","fiyat_exact","100"
"680","Hyundai","İ20","Jump 1.0 T-GDI 90 PS","Benzin","Otomatik","90","1639000","1639000","1401","i20 1.0 T 90 JUMP DCT","fiyat_exact","100"
"681","Hyundai","İ20","Style 1.0 T-GDI 90 PS","Benzin","Otomatik","90","1816000","1676000","1400","i20 FL 1.0 T-GDI 90 JUMP","hp_model","87"
"682","Hyundai","İ20","Style GSR II-C 1.0 T-GDI 90 PS","Benzin","Manuel","90","1831000","1691000","1415","BAYON FL 1.0 T-GDI 90 STYLE DCT GSR 2-C","hp_model","95"
"683","Hyundai","İ20","Elite 1.0 T-GDI 90 PS","Benzin","Otomatik","90","1978000","1795304","1400","i20 FL 1.0 T-GDI 90 JUMP","hp_model","87"
"684","Hyundai","İ20","Elite GSR II-C 1.0 T-GDI 90 PS","Benzin","Otomatik","90","1993000","1809887","1416","BAYON FL 1.0 T-GDI 90 ELITE DCT GSR 2-C","hp_model","95"
"694","Hyundai","i30","Comfort 1.5T-GDI MHEV 140 PS DCT","Benzin","Otomatik","140","1944000","1944000","1412","i30 1.6 T-GDI 150 COMFORT DCT","fiyat_exact","100"
"695","Hyundai","i30","Prime 1.5T-GDI MHEV 140 PS DCT","Benzin","Otomatik","140","2250000","2250000","1413","i30 1.6 T-GDI 150 PRIME DCT","fiyat_exact","100"
"700","Hyundai","Inster","Dynamic  71.1 kW","Elektrik","Otomatik","71","1550000","0",,,"no_match","31"
"701","Hyundai","Inster","Advance 84.5 kW","Benzin","Otomatik",,"1790000","0",,,"no_match","31"
"702","Hyundai","Inster","Cross Advance 84.5 kW","Elektrik","Otomatik","84","1840000","0",,,"no_match","31"
"698","Hyundai","IONIQ 5","Dynamic Vision Roof 125 kW 4x2","Elektrik","Otomatik","0","3150000","2484602","1385","IONIQ 5 DYNAMIC 125 KW FL","fiyat_exact","100"
"697","Hyundai","IONIQ 5","Advance 160 kW","Elektrik","Otomatik","160","3490000","0","1386","IONIQ 5 ADVANCE 160 KW FL","fiyat_exact","100"
"708","Hyundai","IONIQ 5N","N  448 kW 4x4","Elektrik","Otomatik","650","6205000","5800000",,,"no_match","31"
"696","Hyundai","IONIQ 6","Advance 111 kW 4x2","Elektrik","Otomatik","0","2484000","2374000","1386","IONIQ 5 ADVANCE 160 KW FL","hp_model","39"
"706","Hyundai","IONIQ 9","PROGRESSIVE  160 kW 4X2","Elektrik","Otomatik","160","5810000","0","1395","IONIQ 9 PROGRESSIVE 160KW 4x2","fiyat_exact","100"
"707","Hyundai","IONIQ 9","CALLIGRAPHY 226,1 kW 4X4","Elektrik","Otomatik","226","6960000","0","1396","IONIQ 9 CALLIGRAPHY 226.1KW 4x4","fiyat_exact","100"
"699","Hyundai","Kona","PRİME 1.6 T-GDI 180 PS DCT","Benzin","Otomatik","180","2380000","2380000","1397","KONA PRIME 1.6 T-GDI 180 DCT","fiyat_exact","100"
"704","Hyundai","Kona Electric","Advance 99 kW","Elektrik","Otomatik","99","2375000","2280000",,,"no_match","-1"
"705","Hyundai","Santa Fe Hibrit","Progressive 1.6 T-GDI HEV 215PS 4X4 AT","Mild Hibrit","Otomatik","180","5950000","0","1379","SANTA FE 1.6 T-GDI HEV 215 PROGRESSIVE 4X4 AT","fiyat_exact","100"
"703","Hyundai","Staria Hibrit","Elite  1.6 T-GDI 225 PS HEV AT 4X2","Mild Hibrit","Otomatik","160","2721000","2590000",,,"no_match","12"
"686","Hyundai","Tucson","PRIME 1.6 T-GDI 180 PS 4X2 DCT","Benzin","Otomatik","180","2771000","2679000","1410","TUCSON 1.6 T-GDI PRIME 180 DCT","fiyat_exact","100"
"687","Hyundai","Tucson","ELITE 1.6 T-GDI 180PS 4X2 DCT","Benzin","Otomatik","180","3378000","3248000","1407","TUCSON 1.6 T-GDI ELITE 180 DCT FL","fiyat_exact","100"
"689","Hyundai","Tucson","ELITE PLUS 1.6 CRDI 136 PS 4X4 DCT","Dizel","Otomatik","136","3682000","3592000",,,"no_match","28"
"688","Hyundai","Tucson","ELITE PLUS 1.6 T-GDI 180 PS 4X4 DCT","Benzin","Otomatik","180","3715000","3585000","1408","TUCSON 1.6 T-GDI ELITE PLUS 4X4 180 DCT FL","fiyat_exact","100"
"685","Hyundai","Tucson Hibrit","Elite  1.6 T-GDI HEV 4x2 AT","Mild Hibrit","Otomatik","230","3720000","0",,,"no_match","12"
"690","Hyundai","Yeni Bayon","Jump 1.0 T-GDI 6MT 90 PS","Benzin","Manuel","90","1587000","1560000","1414","BAYON FL 1.0 T-GDI 90 JUMP","fiyat_exact","100"
"691","Hyundai","Yeni Bayon","Jump 1.0 T-GDI 90PS","Benzin","Otomatik","90","1760000","1750000","1404","BAYON FL 1.0 T-GDI 90 JUMP DCT","fiyat_exact","100"
"692","Hyundai","Yeni Bayon","Style 1.0 T-GDI 90PS","Benzin","Otomatik","90","1965000","1760666","1405","BAYON FL 1.0 T-GDI 90 STYLE DCT","hp_model","47"
"693","Hyundai","Yeni Bayon","Elite  1.0 T-GDI 90PS","Benzin","Otomatik","90","2103000","1958000","1406","BAYON FL 1.0 T-GDI 90 ELITE DCT","hp_model","47"
"709","Isuzu","D-Max","V-LIFE 1,9 4x2 AT","Dizel","Otomatik","163","3225000","0","1138","D-MAX CIFT KABIN KAMYONET 2.2 4x2 V-LIFE AT","fiyat_exact","100"
"710","Isuzu","D-Max","V-GO 1,9 4X4 MT","Dizel","Manuel","163","4438600","0","1135","D-MAX CIFT KABIN KAMYONET 2.2 4x4 V-GO MT","fiyat_exact","100"
"711","Isuzu","D-Max","V-LIFE 1,9 4X4 AT","Dizel","Otomatik","163","5063800","0","1136","D-MAX CIFT KABIN KAMYONET 2.2 4x4 V-LIFE AT","fiyat_exact","100"
"712","Isuzu","D-Max","V-CROSS 1,9 4X4 AT","Dizel","Otomatik","163","5424300","0","1137","D-MAX CIFT KABIN KAMYONET 2.2 4x4 V-CROSS AT","fiyat_exact","100"
"716","Jeep","Avenger 4XE","Overland 1.2 145hp + Sunroof","Mild Hibrit","Otomatik","136","2740000","0",,,"no_kasko_data","0"
"713","Jeep","Avenger E-Hybrıd","Summit 1.2 110HP DCT6 E-HYBRID FWD","Mild Hibrit","Otomatik","110","2359000","0",,,"no_kasko_data","0"
"717","Jeep","Avenger Electrıc","Summit 100% ELECTRIC 115KW 156HP","Elektrik","Otomatik","115","2356000","0",,,"no_kasko_data","0"
"714","Jeep","E- HYBRID Compass","LIMITED 4x2 Otomatik Benzinli Hibrit","Mild Hibrit","Otomatik","136","3030000","2725000",,,"no_kasko_data","0"
"715","Jeep","E- HYBRID Compass","SUMMIT 4x2 Otomatik Benzinli Hibrit","Mild Hibrit","Otomatik","136","3360000","3011000",,,"no_kasko_data","0"
"727","Kia","Ceed","Elegance Plus 1.5L 140 PS DCT (Otomatik)","Benzin","Otomatik","140","2070000","0",,,"no_match","31"
"728","Kia","EV3","Prestige Standard Range 150 kW Otomatik","Elektrik","Otomatik","150kW","2485000","0","1292","EV3 (204) AT PRESTIGE STANDART RANGE","hp_model","59"
"729","Kia","EV3","Elegance Long Range	 150 kW Otomatik","Elektrik","Otomatik","150","2485000","0","1281","EV3 (204) AT ELEGANCE LONG RANGE","hp_model","67"
"730","Kia","EV3","GT-Line Long Range 150 kW Otomatik","Elektrik","Otomatik","204","3760000","0","1283","EV3 (204) AT GT-LINE LONG RANGE","hp_model","67"
"733","Kia","EV6","Elegance Standard Range EV6 - 125 kW 4X2 Otomatik","Elektrik","Otomatik","170 kW","3760000","0","1279","EV6 (170) AT ELEGANCE STANDART RANGE FL","hp_model","67"
"735","Kia","EV9","Prestige 149 kW Otomatik 7 Koltuklu","Elektrik","Otomatik","149","6540000","6290000","1252","EV9 (203) AT PRESTIGE 7K","fiyat_exact","100"
"736","Kia","EV9","GT-Line 384 PS 4X4 Otomatik 6 Koltuklu","Elektrik","Otomatik","384","7870000","7620000","1246","EV9 (384) AT 4x4 GT-LINE","hp_model","79"
"737","Kia","EV9","GT-Line 283 kW 4X4 Otomatik 7 Koltuk","Elektrik","Otomatik","384","7870000","7620000","1246","EV9 (384) AT 4x4 GT-LINE","hp_model","59"
"734","Kia","Niro EV","Elegance 150 kW Otomatik","Elektrik","Otomatik","50","2299900","2099000","1241","NIRO EV 204 AT ELEGANCE ELEKTRIKLI","hp_model","59"
"718","Kia","Picanto","Feel 1.0L 67 PS AMT","Benzin","Otomatik","67","1435000","0","1180","PICANTO FEEL 1.0 67 AMT","hp_model","47"
"719","Kia","Picanto","Cool 1.0L 67 PS AMT","Benzin","Otomatik","67","1435000","1335000","1162","PICANTO COOL 1.0 67 AMT","hp_model","47"
"731","Kia","Sorento","Prestige Smart 1.6L 215 PS 4X4 Otomatik 5 Koltuk","Mild Hibrit","Otomatik","215","6390000","6190000","1275","SORENTO 1.6 215 HYBRID 4x4 PRESTIGE SMART AT","fiyat_exact","100"
"732","Kia","Sorento","Prestige Smart 1.6L 215 PS 4X4 Otomatik 7 Koltuk","Mild Hibrit","Otomatik","215","6530000","6330000","1276","SORENTO 1.6 215 HYBRID 4x4 PRES.SMART 7K AT","fiyat_exact","100"
"726","Kia","Stonic","Yeni Cool 1.0L 100 PS DCT","Benzin","Otomatik","100","2130000","0","1304","STONIC COOL 1.0 100 DCT FL","fiyat_exact","100"
"725","Kia","XCeed","Cool 1.0L 115 PS DCT (Otomatik)","Mild Hibrit","Otomatik","115","1960000","1895000","1305","XCEED COOL MHEV 1.0 115 DCT","fiyat_exact","100"
"720","Kia","Yeni Sportage","Live 1.6L 150 PS DCT (Otomatik)","Benzin","Otomatik","150","2249000","2169000","1306","SPORTAGE 1.6 150 DCT LIVE AT FL","fiyat_exact","100"
"721","Kia","Yeni Sportage","Cool 1.6L 150 PS DCT (Otomatik)","Benzin","Otomatik","150","2700000","2550000","1301","SPORTAGE 1.6 150 DCT COOL AT FL","fiyat_exact","100"
"722","Kia","Yeni Sportage","Elegance 1.6L 150 PS DCT (Otomatik)","Benzin","Otomatik","150","3075000","2925000","1296","SPORTAGE 1.6 150 DCT ELEGANCE AT FL","fiyat_exact","100"
"723","Kia","Yeni Sportage","Prestige 1.6L 150 PS DCT (Otomatik)","Benzin","Otomatik","150","3340000","3240000","1297","SPORTAGE 1.6 150 DCT PRESTIGE AT FL","fiyat_exact","100"
"724","Kia","Yeni Sportage","GT-Line 1.6L 180 PS 4X4 DCT (Otomatik)","Benzin","Otomatik","180","3650000","3500000","1299","SPORTAGE 1.6 180 DCT 4X4 GT-LINE AT FL","fiyat_exact","100"
"749","Land Rover","Defender","Octa P635 Benzinli V8 Mild Hybrid","Mild Hibrit","Otomatik",,"33668478","0",,,"no_match","31"
"750","Land Rover","Defender","Octa Black P635 Benzinli V8 Mild Hybrid","Mild Hibrit","Otomatik",,"35997879","0","1098","DEFENDER 110 4.4 MHEV635 OCTA BLACK","hp_model","39"
"757","Land Rover","Discovery","R-DYNAMIC HSE 2.0 P300","Benzin","Otomatik","300","16211188","0",,,"no_match","23"
"751","Land Rover","Discovery Sport","DYNAMIC S Benzin - Plug-in Hybrid 1.498 cc - 269 bg","Plug-In Hibrit","Otomatik","269","8010925","0",,,"no_match","23"
"752","Land Rover","Discovery Sport","LANDMARK Benzin - Plug-in Hybrid 1.498 cc - 269 bg","Plug-In Hibrit","Otomatik","269","8640493","0",,,"no_match","23"
"745","Land Rover","Evoque","S 1.5 160 Benzin-Mild Hybrid","Mild Hibrit","Otomatik","160","6339946","0",,,"no_match","15"
"746","Land Rover","Evoque","DYNAMIC SE 1.5 160 Benzin-Mild Hybrid","Mild Hibrit","Otomatik","160","6934101","0",,,"no_match","15"
"747","Land Rover","Evoque","S 269 BG Benzin - Plug-in Hybrid","Mild Hibrit","Otomatik","269","7808938","0",,,"no_match","15"
"748","Land Rover","Evoque","DYNAMIC SE 269BG Benzin - Plug-in Hybrid","Mild Hibrit","Otomatik","269","8267998","0",,,"no_match","15"
"738","Land Rover","Range Rover","Sıgnature Standart Wheelbase  Dizel - Mild Hybrid 2.997 cc - 300 bg","Mild Hibrit","Otomatik","300","26683002","0",,,"no_match","-1"
"739","Land Rover","Range Rover","Sıgnature Plus Standart Wheelbase  Dizel - Mild Hybrid 2.997 cc - 300 bg","Mild Hibrit","Otomatik","300","28110023","0",,,"no_match","-1"
"740","Land Rover","Range Rover","Autobıography Standart Wheelbase Dizel - Mild Hybrid 2.997 cc - 350 bg","Mild Hibrit","Otomatik","350","32496013","0",,,"no_match","-1"
"741","Land Rover","Range Rover","Autobıography Standart Wheelbase Benzin - Plug-in Hybrid 2.996 cc - 460 bg","Plug-In Hibrit","Otomatik","460","32558970","0",,,"no_match","15"
"742","Land Rover","Range Rover","Autobıography Long Wheelbase Dizel - Mild Hybrid 2.997 cc - 350 bg 7- Koltuk","Mild Hibrit","Otomatik","350","32789812","0",,,"no_match","-1"
"743","Land Rover","Range Rover","Autobıography Long Wheelbase Benzin - Plug-in Hybrid 2.996 cc - 460 bg","Plug-In Hibrit","Otomatik","460","33020653","0",,,"no_match","15"
"744","Land Rover","Range Rover","Autobıography Long Wheelbase Dizel - Mild Hybrid 2.997 cc - 350 bg","Mild Hibrit","Otomatik","350","33671207","0",,,"no_match","-1"
"753","Land Rover","Range Rover Sport","DYNAMIC HSE 3.0 D300 Otomatik Dizel-Mild Hybrid","Mild Hibrit","Otomatik","300","23010522","0",,,"no_match","-1"
"754","Land Rover","Range Rover Sport","AUTOBIOGRAPHY 3.0 D350 Otomatik Dizel-Mild Hybrid","Mild Hibrit","Otomatik","350","23996845","0",,,"no_match","-1"
"755","Land Rover","Range Rover Velar","S 2.0 204 BG Dizel-Mild Hybrid","Mild Hibrit","Otomatik","204","10887887","0",,,"no_match","-1"
"756","Land Rover","Range Rover Velar","R-Dynamic SE 2.0 204 BG Dizel-Mild Hybrid","Mild Hibrit","Otomatik","204","12068918","0",,,"no_match","-1"
"758","Leapmotor","T03","Basic 400","Elektrik","Otomatik","80 kW","995000","0",,,"no_tsb_brand","0"
"759","Lexus","LBX","Lbx 1.5L Hybrid, e-CVT","Benzin","Otomatik",,"3150000","0","1128","LBX E-CVT","fiyat_exact","100"
"760","Lexus","LBX","Elegant  1.5L Hybrid, e-CVT","Mild Hibrit","Otomatik","136","3305000","0","1120","LBX ELEGANT E-CVT","fiyat_exact","100"
"761","Lexus","LBX","Emotion  1.5L Hybrid, e-CVT","Mild Hibrit","Otomatik","136","3385000","0","1121","LBX EMOTION E-CVT","fiyat_exact","100"
"762","Lexus","LBX","Relax  1.5L Hybrid, e-CVT","Mild Hibrit","Otomatik","136","4095000","0","1122","LBX RELAX E-CVT","fiyat_exact","100"
"763","Lexus","LBX","Cool  1.5L Hybrid, e-CVT","Mild Hibrit","Otomatik","136","4245000","0","1123","LBX COOL E-CVT","fiyat_exact","100"
"770","Lexus","LM Hybrid","7 Koltuk LM 350h","Benzin","Otomatik","190","17265000","0","1116","LM 350H E-CVT 7 KOLTUKLU","fiyat_exact","100"
"771","Lexus","LM Hybrid","4 Koltuk LM 350h","Benzin","Otomatik","140","19965000","0","1117","LM 350H E-CVT 4 KOLTUKLU","fiyat_exact","100"
"767","Lexus","NX","Business Plus 350h 4x4 E-CVT","Mild Hibrit","Otomatik","242","7615000","0","1102","NX 350h 4x4 BUSINESS PLUS E-CVT","fiyat_exact","100"
"768","Lexus","NX","Executive 350h 4x4 E-CVT","Mild Hibrit","Otomatik","242","8515000","0","1103","NX 350h 4x4 EXECUTIVE E-CVT","fiyat_exact","100"
"769","Lexus","NX","Exclusive 350h 4x4 E-CVT","Mild Hibrit","Otomatik","242","9000000","0","1105","NX 350h 4x4 EXCLUSIVE E-CVT","fiyat_exact","100"
"764","Lexus","RX","Executive 350h AWD","Mild Hibrit","Otomatik","246","10740000","0","1111","RX 350H AWD EXECUTIVE","fiyat_exact","100"
"765","Lexus","RX","Exclusive 350h AWD","Mild Hibrit","Otomatik","246","11605000","0","1112","RX 350H AWD EXCLUSIVE","fiyat_exact","100"
"766","Lexus","RX","F SPORT 500h AWD","Mild Hibrit","Otomatik","366","11665000","0","1115","RX 500H AWD F SPORT","hp_model","47"
"775","Maserati","Ghıblı","Ultimate 2.0 Hybrid GT","Mild Hibrit","Otomatik","330","7950300","0",,,"no_match","31"
"776","Maserati","Ghıblı","Ultimate 3.0 V6 Modena","Benzin","Otomatik","430","17620100","0",,,"no_match","15"
"781","Maserati","Granturismo","Trofeo 3.0 V6","Benzin","Otomatik","550","22167900","0",,,"no_match","15"
"772","Maserati","Grecale","GT Grecale 2.0 Hybrid","Benzin","Otomatik","330","6867200","0","1068","GRECALE HYBRID 300 GT","hp_model","47"
